0.372751,1.9336264,0.65197444
-0.06349273,-0.089170605,0.3315916
0.42769378,1.8185204,1.4657637
1.2429539,1.2681125,0.41120952
1.1650972,1.3914496,0.3840297
1.2211653,1.2423995,-0.11590932
0.14020765,1.736623,1.8518993
1.1242379,1.4044132,0.14034292
0.19844843,2.0474474,1.1473
0.5536158,1.8467156,0.45422715
0.108066484,1.8882995,0.43779677
1.6898674,0.7475138,0.05981596
1.5469965,0.98140454,0.16935922
1.0940912,1.4518659,0.23786168
0.30992872,1.8944606,1.4376867
1.1677214,1.377108,0.402934
0.0073929885,1.8441441,0.3924796
-0.03128805,-0.041621227,0.32845324
0.5295692,1.53618,0.36894995
1.4938717,1.0368204,0.2197796
0.057614397,1.9591676,1.0188079
-0.056977402,-0.0801716,0.3311091
-0.07512888,1.8327252,1.0624539
1.2019188,1.3071363,0.4349602
1.1531656,1.4293213,0.23108177
1.3398474,1.273872,-0.2292243
-0.029703602,1.9461211,0.920941
1.6874131,0.704189,-0.01243908
1.6832331,0.7578752,0.059802383
1.1255416,1.439472,0.36948264
0.3632644,1.8572321,1.4404958
1.1963454,1.3202243,0.42854494
0.09196398,1.875537,0.5777877
-0.05490021,-0.07677033,0.33086586
0.32259384,0.7500629,0.31264204
1.6908107,0.76599735,0.080574945
0.22418147,1.8446844,1.0803027
0.12183185,0.24340229,0.31714952
-0.010106035,1.8696482,1.7286886
1.1493233,1.4052688,0.39260387
1.2926416,1.301624,-0.18367001
0.034276053,0.012356416,0.30330825
0.13602363,2.0417066,1.3645831
1.6903423,0.7567587,0.07070106
1.236235,1.3961849,0.13181475
0.512301,0.5169857,0.16501878
-0.055093694,1.8139964,-0.048291266
1.2176389,1.2758988,0.4451542
0.38282827,1.9517742,0.64133316
-0.063128576,-0.08865494,0.33155572
0.4189636,1.8228692,1.4607012
1.2022158,1.3105202,0.43033826
1.2298344,1.2823929,0.41671836
1.0751851,1.456651,0.24029736
0.10168885,1.9197439,1.6780547
1.1598338,1.3878483,0.40142083
-0.048265923,1.9007367,0.6561627
-0.018668998,-0.020689879,0.3279562
0.51204145,1.769027,0.47888464
1.6874747,0.70391905,-0.012899384
1.139782,1.3439368,0.21679707
-0.032655828,-0.05447832,0.32571912
-0.08016305,1.9563371,-0.14424513
1.2170461,1.2777146,0.44406146
0.02404894,0.010641192,0.31750453
-0.06370789,-0.08992333,0.33138674
