0.6924238,2.7131925,-0.5250426
-0.07775953,-0.072074614,1.0457675
0.69118875,2.750096,0.15842706
1.8901232,1.917621,0.18888493
1.7539414,2.052397,0.21662824
1.9139198,1.9116632,-0.037775192
0.38385832,2.8408113,-0.36432946
1.6769686,2.0981019,0.15516825
0.27774575,2.8533547,-0.63215524
0.88697404,2.5111034,-0.19641191
0.14915884,2.8658566,-0.8900967
2.461476,1.2133753,-0.1861457
2.2525043,1.5212831,0.05500406
1.6146945,2.1392753,0.21547483
0.65101504,2.7408528,0.024294779
1.7655444,2.0364587,0.21995066
0.039492615,2.8614922,-0.9200429
-0.061085083,-0.052042138,1.0328213
0.7672914,1.9309468,0.16864441
2.2052894,1.5926017,0.07228327
0.14006701,2.831357,-0.46466494
-0.07237218,-0.06586422,1.0417029
-0.10196518,2.8612597,-1.063861
1.835677,1.9677478,0.20817064
1.7128253,2.1065328,0.1728987
1.9860548,1.836094,-0.11020212
-0.16946995,2.8398726,-0.86754483
2.4844687,1.1777226,-0.29737812
2.4488246,1.2437688,-0.1919029
1.68171,2.1029348,0.2372969
0.6596818,2.742695,0.050797634
1.8237028,1.9801158,0.20994084
0.17665984,2.8462946,-0.82119113
-0.07312964,-0.0665274,1.0421685
0.33558333,0.649126,0.6875805
2.448054,1.230995,-0.14140084
0.45815936,2.7413416,-0.42589098
0.072465785,0.13821632,0.9234984
-0.15498051,2.847459,-0.92548585
1.730425,2.0647953,0.22850786
1.9207575,1.8506783,-0.07768873
-0.02078985,-0.028475786,1.0106009
-0.12512995,2.850832,-0.6080828
2.454297,1.2227461,-0.16144767
1.8258628,2.0446372,0.08947274
0.4486864,0.38446993,0.74526936
-0.04093806,2.8632941,-1.0691019
1.8639668,1.939875,0.20222183
0.73217773,2.7188122,-0.5396307
-0.077695385,-0.07199585,1.0457171
0.68014944,2.747622,0.11900622
1.8338724,1.9702884,0.2075421
1.8717657,1.9348682,0.19485877
1.5840553,2.1472352,0.2290278
-0.19624433,2.831923,-0.729689
1.7518173,2.0465987,0.22432937
-0.14690827,2.8407109,-0.77722156
-0.049313307,-0.03680791,1.0233958
0.8394296,2.4118214,-0.103464805
2.484952,1.1767194,-0.29762894
1.5357957,1.9325159,0.1530686
-0.05211269,-0.048493035,1.0296772
-0.07305375,2.8664494,-1.1198797
1.8627295,1.9411784,0.2023605
-0.0012273248,-0.0026982646,0.99977803
-0.07737779,-0.07190081,1.0455874
-0.18988442,2.8317194,-0.7735074
1.9408612,1.8704069,0.17117128
0.370406,0.35944188,0.8006231
-0.07284288,-0.06758394,1.0425978
0.69873136,2.7515647,0.1863619
-0.033696577,-0.031862114,1.0186567
-0.17197444,2.8358521,-0.81405514
0.15600678,0.27095369,0.8538619
0.69809604,2.759106,-0.642711
2.4497156,1.2287877,-0.14654207
2.1874297,1.606816,0.07891022
1.6198792,2.1418293,0.24346118
0.44095322,2.8043747,-0.3646679
1.7944776,2.0080469,0.21586232
0.6312055,2.735561,-0.038321126
0.43532565,2.8480945,-0.8026068
-0.07703417,2.8656397,-1.110767
1.9079199,1.9007447,0.1844752
1.8482424,2.031414,0.042239323
0.25580448,0.20385478,0.8502535
0.055165615,2.8664038,-0.95116127
1.8628217,1.9409819,0.2025118
1.9352897,1.9100612,-0.06674457
0.015000548,-0.00042099634,0.9889343
0.39885217,2.807342,-0.4820307
2.4807296,1.185222,-0.27294403
2.3407114,1.4182312,-0.03940443
1.8372656,1.9647654,0.017084919
0.61937946,2.7985475,-0.70802206
1.8807416,1.9249815,0.19567992
